0.000000000000000000e+00,1.278882846236228943e-03
1.000000000000000021e-02,2.583795227110385895e-03
2.000000000000000042e-02,7.438521832227706909e-03
2.999999999999999889e-02,7.410246413201093674e-03
4.000000000000000083e-02,1.109910104423761368e-02
5.000000000000000278e-02,1.439972501248121262e-02
5.999999999999999778e-02,1.657939516007900238e-02
7.000000000000000666e-02,1.809050515294075012e-02
8.000000000000000167e-02,2.136665210127830505e-02
8.999999999999999667e-02,2.350551262497901917e-02
1.000000000000000056e-01,2.953127212822437286e-02
1.100000000000000006e-01,2.965608425438404083e-02
1.199999999999999956e-01,3.336814045906066895e-02
1.300000000000000044e-01,3.680180385708808899e-02
1.400000000000000133e-01,3.989134728908538818e-02
1.499999999999999944e-01,4.392028972506523132e-02
1.600000000000000033e-01,5.004638805985450745e-02
1.700000000000000122e-01,5.041950941085815430e-02
1.799999999999999933e-01,5.564006417989730835e-02
1.900000000000000022e-01,6.044955179095268250e-02
2.000000000000000111e-01,6.360665708780288696e-02
2.099999999999999922e-01,6.565110385417938232e-02
2.200000000000000011e-01,7.023847848176956177e-02
2.300000000000000100e-01,7.469794154167175293e-02
2.399999999999999911e-01,8.178348839282989502e-02
2.500000000000000000e-01,8.194593340158462524e-02
2.600000000000000089e-01,8.868668228387832642e-02
2.700000000000000178e-01,9.309215843677520752e-02
2.800000000000000266e-01,9.774474054574966431e-02
2.899999999999999800e-01,1.016260385513305664e-01
2.999999999999999889e-01,1.079881489276885986e-01
3.099999999999999978e-01,1.124669387936592102e-01
3.200000000000000067e-01,1.168138086795806885e-01
3.300000000000000155e-01,1.224592849612236023e-01
3.400000000000000244e-01,1.267930269241333008e-01
3.500000000000000333e-01,1.317933201789855957e-01
3.599999999999999867e-01,1.365115642547607422e-01
3.699999999999999956e-01,1.411465257406234741e-01
3.800000000000000044e-01,1.477794796228408813e-01
3.900000000000000133e-01,1.545362323522567749e-01
4.000000000000000222e-01,1.586994230747222900e-01
4.100000000000000311e-01,1.657440215349197388e-01
4.199999999999999845e-01,1.698753088712692261e-01
4.299999999999999933e-01,1.766462773084640503e-01
4.400000000000000022e-01,1.799757182598114014e-01
4.500000000000000111e-01,1.880753785371780396e-01
4.600000000000000200e-01,1.926892399787902832e-01
4.700000000000000289e-01,1.974563449621200562e-01
4.799999999999999822e-01,2.020326554775238037e-01
4.899999999999999911e-01,2.083219587802886963e-01
5.000000000000000000e-01,2.134184390306472778e-01
5.100000000000000089e-01,2.232204973697662354e-01
5.200000000000000178e-01,2.275743186473846436e-01
5.300000000000000266e-01,2.343355566263198853e-01
5.400000000000000355e-01,2.398280501365661621e-01
5.500000000000000444e-01,2.449060380458831787e-01
5.600000000000000533e-01,2.529465258121490479e-01
5.700000000000000622e-01,2.568289339542388916e-01
5.799999999999999600e-01,2.656292319297790527e-01
5.899999999999999689e-01,2.706153988838195801e-01
5.999999999999999778e-01,2.780738472938537598e-01
6.099999999999999867e-01,2.832046449184417725e-01
6.199999999999999956e-01,2.901194691658020020e-01
6.300000000000000044e-01,2.951222062110900879e-01
6.400000000000000133e-01,2.997814416885375977e-01
6.500000000000000222e-01,3.081153333187103271e-01
6.600000000000000311e-01,3.137172162532806396e-01
6.700000000000000400e-01,3.195973038673400879e-01
6.800000000000000488e-01,3.265882432460784912e-01
6.900000000000000577e-01,3.337421715259552002e-01
7.000000000000000666e-01,3.376591205596923828e-01
7.099999999999999645e-01,3.456384837627410889e-01
7.199999999999999734e-01,3.511678278446197510e-01
7.299999999999999822e-01,3.564979434013366699e-01
7.399999999999999911e-01,3.648688197135925293e-01
7.500000000000000000e-01,3.683210015296936035e-01
