0.000000000000000000e+00,4.739263559124767198e+04
1.000000000000000021e-02,4.738218982774674078e+04
2.000000000000000042e-02,4.694087086824953440e+04
2.999999999999999889e-02,4.727518621973929112e+04
4.000000000000000083e-02,4.719927257914339134e+04
5.000000000000000278e-02,4.710108531191806105e+04
5.999999999999999778e-02,4.726776652700186241e+04
7.000000000000000666e-02,4.725661516527002095e+04
8.000000000000000167e-02,4.719219477420856856e+04
8.999999999999999667e-02,4.722946781890130660e+04
1.000000000000000056e-01,4.724788611499068793e+04
1.100000000000000006e-01,4.727434241154562187e+04
1.199999999999999956e-01,4.706981348929236265e+04
1.300000000000000044e-01,4.732862983007448929e+04
1.400000000000000133e-01,4.731950797253258497e+04
1.499999999999999944e-01,4.720950739059589978e+04
1.600000000000000033e-01,4.722037505819366925e+04
1.700000000000000122e-01,4.716613128491619864e+04
1.799999999999999933e-01,4.709843750000000000e+04
1.900000000000000022e-01,4.713669256284915900e+04
2.000000000000000111e-01,4.713869297020484373e+04
2.099999999999999922e-01,4.701462406890130660e+04
2.200000000000000011e-01,4.691550570297951344e+04
2.300000000000000100e-01,4.709837930633147334e+04
2.399999999999999911e-01,4.695429905726257130e+04
2.500000000000000000e-01,4.680050046554934670e+04
2.600000000000000089e-01,4.697928596368715080e+04
2.700000000000000178e-01,4.672954783519553166e+04
2.800000000000000266e-01,4.679561219739292574e+04
2.899999999999999800e-01,4.680689449487895763e+04
2.999999999999999889e-01,4.678069279562383599e+04
3.099999999999999978e-01,4.645856901769087563e+04
3.200000000000000067e-01,4.665916986731843645e+04
3.300000000000000155e-01,4.642544227188082004e+04
3.400000000000000244e-01,4.668624447160148702e+04
3.500000000000000333e-01,4.629275343342644192e+04
3.599999999999999867e-01,4.641692417364990979e+04
3.699999999999999956e-01,4.640337959729981230e+04
3.800000000000000044e-01,4.614676006750465604e+04
3.900000000000000133e-01,4.635039426210428064e+04
4.000000000000000222e-01,4.606347037942271709e+04
4.100000000000000311e-01,4.626330016294227244e+04
4.199999999999999845e-01,4.600320356145251571e+04
4.299999999999999933e-01,4.607579288873370388e+04
4.400000000000000022e-01,4.580810201350093121e+04
4.500000000000000111e-01,4.590546729515828338e+04
4.600000000000000200e-01,4.576777016410614306e+04
4.700000000000000289e-01,4.591629131750465604e+04
4.799999999999999822e-01,4.568862313780260592e+04
4.899999999999999911e-01,4.573648743016759545e+04
5.000000000000000000e-01,4.553474452979515627e+04
5.100000000000000089e-01,4.559493860567970114e+04
5.200000000000000178e-01,4.545073833216945786e+04
